timestamp,action,symbol,reason,detail
2026-08-12T07:08:28.793132+00:00,SKIP(exposure),GEV,score=+33,tech=-27 fund=+73 price=$nan
2026-08-12T07:08:28.793192+00:00,SKIP(exposure),AMAT,score=+33,tech=-27 fund=+73 price=$525.61
2026-08-12T07:08:28.793237+00:00,SKIP(exposure),PSX,score=+31,tech=-18 fund=+64 price=$nan
2026-08-13T07:12:21.408576+00:00,HOLD,AAPL,score=+24 pnl=-2.1%,tech=-36 fund=+64 price=$302.25
2026-08-13T07:12:21.886419+00:00,HOLD,ADBE,score=+60 pnl=+6.4%,tech=+55 fund=+64 price=$258.75
2026-08-13T07:12:22.258253+00:00,HOLD,AMZN,score=+65 pnl=+10.1%,tech=+55 fund=+73 price=$267.28
2026-08-13T07:12:22.754046+00:00,HOLD,JPM,score=+55 pnl=+7.2%,tech=+55 fund=+55 price=$365.18
2026-08-13T07:12:23.212243+00:00,HOLD,MSFT,score=+58 pnl=+27.2%,tech=+36 fund=+73 price=$492.43
2026-08-13T07:12:23.671042+00:00,HOLD,NVDA,score=+74 pnl=+10.9%,tech=+55 fund=+86 price=$224.09
2026-08-13T07:12:24.071664+00:00,HOLD,V,score=+19 pnl=+1.2%,tech=-27 fund=+50 price=$359.42
2026-08-13T07:12:24.654534+00:00,HOLD,XOM,score=+49 pnl=+11.9%,tech=+55 fund=+45 price=$159.75
2026-08-13T07:12:24.654706+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（18天前生成，30只）@ universe_ai.json
2026-08-13T07:12:37.487827+00:00,SKIP(exposure),AVGO,score=+68,tech=+55 fund=+77 price=$416.05
2026-08-13T07:12:37.487916+00:00,SKIP(exposure),MU,score=+63,tech=+27 fund=+86 price=$911.29
2026-08-13T07:12:37.487966+00:00,SKIP(exposure),LRCX,score=+63,tech=+27 fund=+86 price=$326.11
2026-08-13T07:12:37.488007+00:00,SKIP(exposure),EOG,score=+63,tech=+27 fund=+86 price=$143.14
2026-08-13T07:12:37.488045+00:00,SKIP(exposure),ETN,score=+60,tech=+55 fund=+64 price=$459.96
2026-08-13T07:12:37.488082+00:00,SKIP(exposure),MPC,score=+58,tech=+50 fund=+64 price=$348.25
2026-08-13T07:12:37.488118+00:00,SKIP(exposure),VRT,score=+57,tech=+27 fund=+77 price=$288.36
2026-08-13T07:12:37.488154+00:00,SKIP(exposure),KLAC,score=+57,tech=+27 fund=+77 price=$208.25
2026-08-13T07:12:37.488189+00:00,SKIP(exposure),GEV,score=+55,tech=+27 fund=+73 price=$1039.90
2026-08-13T07:12:37.488224+00:00,SKIP(exposure),AMAT,score=+55,tech=+27 fund=+73 price=$548.15
2026-08-13T07:12:37.488259+00:00,SKIP(exposure),PSX,score=+53,tech=+36 fund=+64 price=$225.58
2026-08-13T07:12:37.488295+00:00,SKIP(exposure),CIEN,score=+53,tech=+36 fund=+64 price=$432.05
2026-08-13T07:12:37.488330+00:00,SKIP(exposure),EME,score=+50,tech=+36 fund=+59 price=$833.40
2026-08-13T07:12:37.488365+00:00,SKIP(exposure),PWR,score=+49,tech=+27 fund=+64 price=$678.02
2026-08-13T07:12:37.488399+00:00,SKIP(exposure),CVX,score=+49,tech=+55 fund=+45 price=$196.60
2026-08-13T07:12:37.488442+00:00,SKIP(exposure),COP,score=+49,tech=+55 fund=+45 price=$127.30
2026-08-13T07:12:37.488477+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$64.81
2026-08-13T07:12:37.488511+00:00,SKIP(exposure),WFC,score=+46,tech=+55 fund=+41 price=$88.93
2026-08-13T07:12:37.488545+00:00,SKIP(exposure),CEG,score=+41,tech=+55 fund=+32 price=$278.68
2026-08-13T07:12:37.488579+00:00,SKIP(exposure),MS,score=+38,tech=+27 fund=+45 price=$217.64
2026-08-13T07:12:37.488613+00:00,SKIP(exposure),SLB,score=+34,tech=+36 fund=+32 price=$52.61
2026-08-14T07:08:43.068913+00:00,HOLD,AAPL,score=+24 pnl=-1.1%,tech=-36 fund=+64 price=$305.26
2026-08-14T07:08:43.836624+00:00,HOLD,ADBE,score=+60 pnl=+10.7%,tech=+55 fund=+64 price=$270.49
2026-08-14T07:08:44.598655+00:00,HOLD,AMZN,score=+65 pnl=+9.3%,tech=+55 fund=+73 price=$265.13
2026-08-14T07:08:45.451682+00:00,HOLD,JPM,score=+55 pnl=+6.5%,tech=+55 fund=+55 price=$363.11
2026-08-14T07:08:46.243782+00:00,HOLD,MSFT,score=+58 pnl=+28.7%,tech=+36 fund=+73 price=$496.88
2026-08-14T07:08:47.026284+00:00,HOLD,NVDA,score=+74 pnl=+11.5%,tech=+55 fund=+86 price=$225.30
2026-08-14T07:08:47.830317+00:00,HOLD,V,score=+45 pnl=+2.8%,tech=+36 fund=+50 price=$365.45
2026-08-14T07:08:48.685642+00:00,HOLD,XOM,score=+49 pnl=+11.6%,tech=+55 fund=+45 price=$158.61
2026-08-14T07:08:48.685869+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（19天前生成，30只）@ universe_ai.json
2026-08-14T07:09:10.859321+00:00,SKIP(exposure),AVGO,score=+68,tech=+55 fund=+77 price=$417.82
2026-08-14T07:09:10.859411+00:00,SKIP(exposure),LRCX,score=+66,tech=+36 fund=+86 price=$337.01
2026-08-14T07:09:10.859451+00:00,SKIP(exposure),MU,score=+63,tech=+27 fund=+86 price=$949.83
2026-08-14T07:09:10.859486+00:00,SKIP(exposure),ETN,score=+60,tech=+55 fund=+64 price=$453.33
2026-08-14T07:09:10.859519+00:00,SKIP(exposure),MPC,score=+58,tech=+50 fund=+64 price=$356.37
2026-08-14T07:09:10.859551+00:00,SKIP(exposure),VRT,score=+57,tech=+27 fund=+77 price=$287.07
2026-08-14T07:09:10.859583+00:00,SKIP(exposure),KLAC,score=+57,tech=+27 fund=+77 price=$209.37
2026-08-14T07:09:10.859614+00:00,SKIP(exposure),GEV,score=+55,tech=+27 fund=+73 price=$1049.42
2026-08-14T07:09:10.859645+00:00,SKIP(exposure),AMAT,score=+55,tech=+27 fund=+73 price=$534.54
2026-08-14T07:09:10.859676+00:00,SKIP(exposure),BAC,score=+55,tech=+55 fund=+55 price=$64.09
2026-08-14T07:09:10.859707+00:00,SKIP(exposure),PSX,score=+53,tech=+36 fund=+64 price=$232.61
2026-08-14T07:09:10.859757+00:00,SKIP(exposure),CIEN,score=+53,tech=+36 fund=+64 price=$442.79
2026-08-14T07:09:10.859790+00:00,SKIP(exposure),EME,score=+50,tech=+36 fund=+59 price=$831.23
2026-08-14T07:09:10.859822+00:00,SKIP(exposure),PWR,score=+49,tech=+27 fund=+64 price=$672.78
2026-08-14T07:09:10.859852+00:00,SKIP(exposure),CVX,score=+49,tech=+55 fund=+45 price=$197.70
2026-08-14T07:09:10.859883+00:00,SKIP(exposure),COP,score=+49,tech=+55 fund=+45 price=$124.52
2026-08-14T07:09:10.859913+00:00,SKIP(exposure),WFC,score=+46,tech=+55 fund=+41 price=$88.11
2026-08-14T07:09:10.859944+00:00,SKIP(exposure),SLB,score=+41,tech=+55 fund=+32 price=$52.06
2026-08-14T07:09:10.859974+00:00,SKIP(exposure),EOG,score=+41,tech=-27 fund=+86 price=$141.41
2026-08-14T07:09:10.860004+00:00,SKIP(exposure),CEG,score=+41,tech=+55 fund=+32 price=$278.64
2026-08-14T07:09:10.860034+00:00,SKIP(exposure),MS,score=+38,tech=+27 fund=+45 price=$218.38
2026-08-17T06:33:23.841863+00:00,HOLD,AAPL,score=+24 pnl=-0.7%,tech=-36 fund=+64 price=$305.93
2026-08-17T06:33:24.281868+00:00,HOLD,ADBE,score=+60 pnl=+7.9%,tech=+55 fund=+64 price=$264.02
2026-08-17T06:33:24.656643+00:00,HOLD,AMZN,score=+62 pnl=+9.0%,tech=+45 fund=+73 price=$262.65
2026-08-17T06:33:25.122156+00:00,HOLD,JPM,score=+47 pnl=+6.1%,tech=+36 fund=+55 price=$362.84
2026-08-17T06:33:25.534451+00:00,HOLD,MSFT,score=+58 pnl=+28.0%,tech=+36 fund=+73 price=$495.40
2026-08-17T06:33:25.946629+00:00,HOLD,NVDA,score=+74 pnl=+11.9%,tech=+55 fund=+86 price=$225.16
2026-08-17T06:33:26.463999+00:00,HOLD,V,score=+45 pnl=+2.5%,tech=+36 fund=+50 price=$364.15
2026-08-17T06:33:26.953671+00:00,HOLD,XOM,score=+49 pnl=+11.6%,tech=+55 fund=+45 price=$160.10
2026-08-17T06:33:26.953854+00:00,UNIVERSE,-,volume-fallback,AI股池已22天未更新(>21天上限) @ universe_ai.json
2026-08-17T06:34:09.611663+00:00,SKIP(exposure),PLTR,score=+74,tech=+55 fund=+86 price=$174.04
2026-08-17T06:34:09.611742+00:00,SKIP(exposure),APH,score=+68,tech=+55 fund=+77 price=$167.11
2026-08-17T06:34:09.611788+00:00,SKIP(exposure),ANET,score=+68,tech=+55 fund=+77 price=$198.82
2026-08-17T06:34:09.611842+00:00,SKIP(exposure),RDDT,score=+66,tech=+36 fund=+86 price=$178.09
2026-08-17T06:34:09.611881+00:00,SKIP(exposure),MU,score=+66,tech=+36 fund=+86 price=$971.66
2026-08-17T06:34:09.611920+00:00,SKIP(exposure),INTU,score=+65,tech=+55 fund=+73 price=$345.66
2026-08-17T06:34:09.611958+00:00,SKIP(exposure),TSM,score=+63,tech=+27 fund=+86 price=$426.35
2026-08-17T06:34:09.611996+00:00,SKIP(exposure),MRVL,score=+63,tech=+27 fund=+86 price=$222.02
2026-08-17T06:34:09.612035+00:00,SKIP(exposure),LRCX,score=+63,tech=+27 fund=+86 price=$332.36
2026-08-17T06:34:09.612072+00:00,SKIP(exposure),SNDK,score=+61,tech=+36 fund=+77 price=$1641.11
2026-08-17T06:34:09.612111+00:00,SKIP(exposure),HWM,score=+61,tech=+36 fund=+77 price=$289.18
2026-08-17T06:34:09.612148+00:00,SKIP(exposure),CRM,score=+60,tech=+55 fund=+64 price=$196.21
2026-08-17T06:34:09.612185+00:00,SKIP(exposure),GEV,score=+58,tech=+36 fund=+73 price=$1063.25
2026-08-17T06:34:09.612222+00:00,SKIP(exposure),VRT,score=+57,tech=+27 fund=+77 price=$293.84
2026-08-17T06:34:09.612259+00:00,SKIP(exposure),TXN,score=+57,tech=+27 fund=+77 price=$279.58
2026-08-17T06:34:09.612295+00:00,SKIP(exposure),SPOT,score=+57,tech=+55 fund=+59 price=$512.82
2026-08-17T06:34:09.612332+00:00,SKIP(exposure),KLAC,score=+57,tech=+27 fund=+77 price=$203.72
2026-08-17T06:34:09.612369+00:00,SKIP(exposure),ACN,score=+57,tech=+55 fund=+59 price=$176.89
2026-08-17T06:34:09.612405+00:00,SKIP(exposure),NU,score=+55,tech=+36 fund=+68 price=$15.23
2026-08-17T06:34:09.612443+00:00,SKIP(exposure),WDC,score=+55,tech=+27 fund=+73 price=$508.80
2026-08-17T06:34:09.612479+00:00,SKIP(exposure),CLS,score=+55,tech=+27 fund=+73 price=$335.05
2026-08-17T06:34:09.612516+00:00,SKIP(exposure),CIEN,score=+55,tech=+41 fund=+64 price=$428.77
2026-08-17T06:34:09.612614+00:00,SKIP(exposure),AMD,score=+55,tech=+27 fund=+73 price=$514.39
2026-08-17T06:34:09.612687+00:00,SKIP(exposure),ADI,score=+55,tech=+27 fund=+73 price=$389.39
2026-08-17T06:34:09.612740+00:00,SKIP(exposure),BAC,score=+55,tech=+55 fund=+55 price=$64.49
2026-08-17T06:34:09.612779+00:00,SKIP(exposure),NOW,score=+52,tech=+55 fund=+50 price=$124.00
2026-08-17T06:34:09.612818+00:00,SKIP(exposure),HPE,score=+52,tech=+55 fund=+50 price=$58.71
2026-08-17T06:34:09.612855+00:00,SKIP(exposure),DELL,score=+52,tech=+55 fund=+50 price=$490.81
2026-08-17T06:34:09.612891+00:00,SKIP(exposure),WDAY,score=+49,tech=+68 fund=+36 price=$198.68
2026-08-17T06:34:09.612927+00:00,SKIP(exposure),TDG,score=+49,tech=+27 fund=+64 price=$1256.90
2026-08-17T06:34:09.612964+00:00,SKIP(exposure),PANW,score=+49,tech=+55 fund=+45 price=$384.27
2026-08-17T06:34:09.613001+00:00,SKIP(exposure),GLW,score=+49,tech=+27 fund=+64 price=$165.99
2026-08-17T06:34:09.613037+00:00,SKIP(exposure),DIS,score=+49,tech=+55 fund=+45 price=$106.85
2026-08-17T06:34:09.613073+00:00,SKIP(exposure),CVX,score=+49,tech=+55 fund=+45 price=$200.00
2026-08-17T06:34:09.613110+00:00,SKIP(exposure),COP,score=+49,tech=+55 fund=+45 price=$126.78
2026-08-17T06:34:09.613147+00:00,SKIP(exposure),WFC,score=+46,tech=+55 fund=+41 price=$88.82
2026-08-17T06:34:09.613183+00:00,SKIP(exposure),WBS,score=+46,tech=+55 fund=+41 price=$79.00
2026-08-17T06:34:09.613219+00:00,SKIP(exposure),UBER,score=+45,tech=+36 fund=+50 price=$75.95
2026-08-17T06:34:09.613255+00:00,SKIP(exposure),ORCL,score=+45,tech=+36 fund=+50 price=$150.52
2026-08-17T06:34:09.613291+00:00,SKIP(exposure),KO,score=+45,tech=+36 fund=+50 price=$87.71
2026-08-17T06:34:09.613340+00:00,SKIP(exposure),JNJ,score=+45,tech=+36 fund=+50 price=$260.35
2026-08-17T06:34:09.613376+00:00,SKIP(exposure),ISRG,score=+45,tech=+36 fund=+50 price=$394.51
2026-08-17T06:34:09.613412+00:00,SKIP(exposure),BSX,score=+45,tech=+36 fund=+50 price=$51.83
2026-08-17T06:34:09.613447+00:00,SKIP(exposure),MRK,score=+44,tech=+55 fund=+36 price=$135.84
2026-08-17T06:34:09.613481+00:00,SKIP(exposure),KKR,score=+44,tech=+68 fund=+27 price=$114.01
2026-08-17T06:34:09.613516+00:00,SKIP(exposure),BE,score=+44,tech=+27 fund=+55 price=$229.94
2026-08-17T06:34:09.613551+00:00,SKIP(exposure),AVGO,score=+43,tech=-9 fund=+77 price=$392.99
2026-08-17T06:34:09.613613+00:00,SKIP(exposure),SCHW,score=+42,tech=+36 fund=+45 price=$111.09
2026-08-17T06:34:09.613686+00:00,SKIP(exposure),CPRT,score=+42,tech=+36 fund=+45 price=$31.61
2026-08-17T06:34:09.613752+00:00,SKIP(exposure),SYK,score=+41,tech=+27 fund=+50 price=$339.21
2026-08-17T06:34:09.613816+00:00,SKIP(exposure),SMCI,score=+40,tech=+32 fund=+45 price=$39.84
2026-08-17T06:34:09.613877+00:00,SKIP(exposure),MA,score=+39,tech=+36 fund=+41 price=$569.29
2026-08-17T06:34:09.613934+00:00,SKIP(exposure),C,score=+39,tech=+36 fund=+41 price=$139.33
2026-08-17T06:34:09.613993+00:00,SKIP(exposure),TSLA,score=+38,tech=+27 fund=+45 price=$342.27
2026-08-17T06:34:09.614051+00:00,SKIP(exposure),VZ,score=+38,tech=+55 fund=+27 price=$48.48
2026-08-17T06:34:09.614110+00:00,SKIP(exposure),LLY,score=+37,tech=-9 fund=+68 price=$1180.16
2026-08-17T06:34:09.614168+00:00,SKIP(exposure),MDT,score=+36,tech=+36 fund=+36 price=$91.27
2026-08-17T06:34:09.614224+00:00,SKIP(exposure),CAT,score=+35,tech=+27 fund=+41 price=$856.57
2026-08-17T06:34:09.614281+00:00,SKIP(exposure),META,score=+33,tech=-27 fund=+73 price=$589.85
2026-08-17T06:34:09.614337+00:00,SKIP(exposure),CRWD,score=+33,tech=+55 fund=+18 price=$216.95
2026-08-17T06:34:09.614396+00:00,SKIP(exposure),AMAT,score=+32,tech=-50 fund=+86 price=$507.18
2026-08-17T06:34:09.614453+00:00,SKIP(exposure),NOK,score=+30,tech=+27 fund=+32 price=$10.76
2026-08-17T06:34:09.614508+00:00,SKIP(exposure),HOOD,score=+30,tech=+27 fund=+32 price=$95.56
2026-08-17T06:34:09.614563+00:00,SKIP(exposure),COHR,score=+30,tech=+14 fund=+41 price=$325.83
2026-08-18T06:25:06.559544+00:00,HOLD,AAPL,score=+24 pnl=-1.3%,tech=-36 fund=+64 price=$nan
2026-08-18T06:25:07.069945+00:00,HOLD,ADBE,score=+38 pnl=+4.5%,tech=+0 fund=+64 price=$nan
2026-08-18T06:25:07.471271+00:00,HOLD,AMZN,score=+40 pnl=+7.0%,tech=-9 fund=+73 price=$nan
2026-08-18T06:25:07.938853+00:00,HOLD,JPM,score=+25 pnl=+5.5%,tech=-18 fund=+55 price=$nan
2026-08-18T06:25:08.507236+00:00,HOLD,MSFT,score=+36 pnl=+24.2%,tech=-18 fund=+73 price=$nan
2026-08-18T06:25:08.913928+00:00,HOLD,NVDA,score=+52 pnl=+10.0%,tech=+0 fund=+86 price=$nan
2026-08-18T06:25:09.382975+00:00,HOLD,V,score=+23 pnl=+1.0%,tech=-18 fund=+50 price=$nan
2026-08-18T06:25:09.977423+00:00,HOLD,XOM,score=+27 pnl=+14.0%,tech=+0 fund=+45 price=$nan
2026-08-18T06:25:09.977634+00:00,UNIVERSE,-,volume-fallback,AI股池已23天未更新(>21天上限) @ universe_ai.json
2026-08-18T06:26:07.010363+00:00,SKIP(exposure),RDDT,score=+52,tech=+0 fund=+86 price=$nan
2026-08-18T06:26:07.010461+00:00,SKIP(exposure),PLTR,score=+52,tech=+0 fund=+86 price=$nan
2026-08-18T06:26:07.010508+00:00,SKIP(exposure),MU,score=+52,tech=+0 fund=+86 price=$nan
2026-08-18T06:26:07.010549+00:00,SKIP(exposure),KEYS,score=+52,tech=+0 fund=+86 price=$nan
2026-08-18T06:26:07.010589+00:00,SKIP(exposure),TSM,score=+48,tech=-9 fund=+86 price=$nan
2026-08-18T06:26:07.010629+00:00,SKIP(exposure),MRVL,score=+48,tech=-9 fund=+86 price=$nan
2026-08-18T06:26:07.010667+00:00,SKIP(exposure),LRCX,score=+48,tech=-9 fund=+86 price=$nan
2026-08-18T06:26:07.010704+00:00,SKIP(exposure),ALAB,score=+48,tech=-9 fund=+86 price=$nan
2026-08-18T06:26:07.010741+00:00,SKIP(exposure),SNDK,score=+46,tech=+0 fund=+77 price=$nan
2026-08-18T06:26:07.010777+00:00,SKIP(exposure),APH,score=+46,tech=+0 fund=+77 price=$nan
2026-08-18T06:26:07.010814+00:00,SKIP(exposure),AMAT,score=+45,tech=-18 fund=+86 price=$nan
2026-08-18T06:26:07.010864+00:00,SKIP(exposure),INTU,score=+44,tech=+0 fund=+73 price=$nan
2026-08-18T06:26:07.010901+00:00,SKIP(exposure),GEV,score=+44,tech=+0 fund=+73 price=$nan
2026-08-18T06:26:07.010937+00:00,SKIP(exposure),DVN,score=+44,tech=+0 fund=+73 price=$nan
2026-08-18T06:26:07.010971+00:00,SKIP(exposure),VRT,score=+43,tech=-9 fund=+77 price=$nan
2026-08-18T06:26:07.011006+00:00,SKIP(exposure),TXN,score=+43,tech=-9 fund=+77 price=$nan
2026-08-18T06:26:07.011041+00:00,SKIP(exposure),KLAC,score=+43,tech=-9 fund=+77 price=$nan
2026-08-18T06:26:07.011076+00:00,SKIP(exposure),AVGO,score=+43,tech=-9 fund=+77 price=$nan
2026-08-18T06:26:07.011112+00:00,SKIP(exposure),WDC,score=+40,tech=-9 fund=+73 price=$nan
2026-08-18T06:26:07.011146+00:00,SKIP(exposure),META,score=+40,tech=-9 fund=+73 price=$nan
2026-08-18T06:26:07.011181+00:00,SKIP(exposure),AMD,score=+40,tech=-9 fund=+73 price=$nan
2026-08-18T06:26:07.011215+00:00,SKIP(exposure),ADI,score=+40,tech=-9 fund=+73 price=$nan
2026-08-18T06:26:07.011250+00:00,SKIP(exposure),PWR,score=+38,tech=+0 fund=+64 price=$nan
2026-08-18T06:26:07.011310+00:00,SKIP(exposure),CRM,score=+38,tech=+0 fund=+64 price=$nan
2026-08-18T06:26:07.011352+00:00,SKIP(exposure),LLY,score=+37,tech=-9 fund=+68 price=$nan
2026-08-18T06:26:07.011388+00:00,SKIP(exposure),SPOT,score=+35,tech=+0 fund=+59 price=$nan
2026-08-18T06:26:07.011423+00:00,SKIP(exposure),GLW,score=+35,tech=-9 fund=+64 price=$nan
2026-08-18T06:26:07.011458+00:00,SKIP(exposure),CIEN,score=+35,tech=-9 fund=+64 price=$nan
2026-08-18T06:26:07.011493+00:00,SKIP(exposure),NU,score=+34,tech=-18 fund=+68 price=$nan
2026-08-18T06:26:07.011527+00:00,SKIP(exposure),GOOGL,score=+33,tech=-27 fund=+73 price=$nan
2026-08-18T06:26:07.011562+00:00,SKIP(exposure),GOOG,score=+33,tech=-27 fund=+73 price=$nan
2026-08-18T06:26:07.011596+00:00,SKIP(exposure),BAC,score=+33,tech=+0 fund=+55 price=$nan
2026-08-18T06:26:07.011630+00:00,SKIP(exposure),CSCO,score=+32,tech=-36 fund=+77 price=$nan
2026-08-18T06:26:07.011663+00:00,SKIP(exposure),APP,score=+32,tech=-36 fund=+77 price=$nan
2026-08-18T06:26:07.011697+00:00,SKIP(exposure),MPC,score=+31,tech=-18 fund=+64 price=$nan
2026-08-18T06:26:07.011765+00:00,SKIP(exposure),UBER,score=+30,tech=+0 fund=+50 price=$nan
2026-08-18T06:26:07.011813+00:00,SKIP(exposure),T,score=+30,tech=+0 fund=+50 price=$nan
2026-08-18T06:26:07.011850+00:00,SKIP(exposure),ORCL,score=+30,tech=+0 fund=+50 price=$nan
2026-08-18T06:26:07.011918+00:00,SKIP(exposure),ONTO,score=+30,tech=+0 fund=+50 price=$nan
2026-08-18T06:26:07.011986+00:00,SKIP(exposure),NOW,score=+30,tech=+0 fund=+50 price=$nan
2026-08-18T06:26:07.012051+00:00,SKIP(exposure),DELL,score=+30,tech=+0 fund=+50 price=$nan
2026-08-19T06:25:47.458001+00:00,HOLD,AAPL,score=+24 pnl=+0.7%,tech=-36 fund=+64 price=$nan
2026-08-19T06:25:47.867195+00:00,HOLD,ADBE,score=+53 pnl=+8.7%,tech=+36 fund=+64 price=$263.14
2026-08-19T06:25:48.342652+00:00,HOLD,AMZN,score=+55 pnl=+7.0%,tech=+27 fund=+73 price=$259.45
2026-08-19T06:25:48.819531+00:00,HOLD,JPM,score=+47 pnl=+6.5%,tech=+36 fund=+55 price=$363.25
2026-08-19T06:25:49.276319+00:00,HOLD,MSFT,score=+58 pnl=+25.2%,tech=+36 fund=+73 price=$481.63
2026-08-19T06:25:49.652214+00:00,HOLD,NVDA,score=+74 pnl=+8.3%,tech=+55 fund=+86 price=$219.74
2026-08-19T06:25:50.077380+00:00,HOLD,V,score=+19 pnl=+2.5%,tech=-27 fund=+50 price=$nan
2026-08-19T06:25:50.610094+00:00,HOLD,XOM,score=+27 pnl=+16.8%,tech=+0 fund=+45 price=$nan
2026-08-19T06:25:50.610322+00:00,UNIVERSE,-,volume-fallback,AI股池已24天未更新(>21天上限) @ universe_ai.json
2026-08-19T06:26:43.037598+00:00,SKIP(exposure),VRTX,score=+57,tech=+55 fund=+59 price=$528.19
2026-08-19T06:26:43.037684+00:00,SKIP(exposure),SPOT,score=+57,tech=+55 fund=+59 price=$516.28
2026-08-19T06:26:43.037724+00:00,SKIP(exposure),KEYS,score=+57,tech=+14 fund=+86 price=$341.00
2026-08-19T06:26:43.037759+00:00,SKIP(exposure),CIEN,score=+55,tech=+41 fund=+64 price=$405.54
2026-08-19T06:26:43.037793+00:00,SKIP(exposure),SMCI,score=+55,tech=+68 fund=+45 price=$37.41
2026-08-19T06:26:43.037837+00:00,SKIP(exposure),TSM,score=+52,tech=+0 fund=+86 price=$nan
2026-08-19T06:26:43.037868+00:00,SKIP(exposure),TER,score=+52,tech=+0 fund=+86 price=$nan
2026-08-19T06:26:43.037898+00:00,SKIP(exposure),T,score=+52,tech=+55 fund=+50 price=$24.90
2026-08-19T06:26:43.037928+00:00,SKIP(exposure),PLTR,score=+52,tech=+0 fund=+86 price=$nan
2026-08-19T06:26:43.037958+00:00,SKIP(exposure),MU,score=+52,tech=+0 fund=+86 price=$nan
2026-08-19T06:26:43.037987+00:00,SKIP(exposure),MRVL,score=+52,tech=+0 fund=+86 price=$nan
2026-08-19T06:26:43.038016+00:00,SKIP(exposure),LRCX,score=+52,tech=+0 fund=+86 price=$nan
2026-08-19T06:26:43.038045+00:00,SKIP(exposure),HPE,score=+52,tech=+55 fund=+50 price=$55.69
2026-08-19T06:26:43.038074+00:00,SKIP(exposure),WDAY,score=+49,tech=+68 fund=+36 price=$190.64
2026-08-19T06:26:43.038104+00:00,SKIP(exposure),PANW,score=+49,tech=+55 fund=+45 price=$374.14
2026-08-19T06:26:43.038134+00:00,SKIP(exposure),AMAT,score=+48,tech=-9 fund=+86 price=$nan
2026-08-19T06:26:43.038164+00:00,SKIP(exposure),SNDK,score=+46,tech=+0 fund=+77 price=$nan
2026-08-19T06:26:43.038193+00:00,SKIP(exposure),RDDT,score=+46,tech=-14 fund=+86 price=$158.25
2026-08-19T06:26:43.038222+00:00,SKIP(exposure),ANET,score=+46,tech=+0 fund=+77 price=$nan
2026-08-19T06:26:43.038279+00:00,SKIP(exposure),KO,score=+45,tech=+36 fund=+50 price=$88.82
2026-08-19T06:26:43.038313+00:00,SKIP(exposure),GE,score=+45,tech=+36 fund=+50 price=$375.09
2026-08-19T06:26:43.038343+00:00,SKIP(exposure),MRK,score=+44,tech=+55 fund=+36 price=$135.17
2026-08-19T06:26:43.038374+00:00,SKIP(exposure),INTU,score=+44,tech=+0 fund=+73 price=$nan
2026-08-19T06:26:43.038403+00:00,SKIP(exposure),GEV,score=+44,tech=+0 fund=+73 price=$nan
2026-08-19T06:26:43.038432+00:00,SKIP(exposure),DVN,score=+44,tech=+0 fund=+73 price=$nan
2026-08-19T06:26:43.038460+00:00,SKIP(exposure),COST,score=+44,tech=+55 fund=+36 price=$961.35
2026-08-19T06:26:43.038490+00:00,SKIP(exposure),VRT,score=+43,tech=-9 fund=+77 price=$nan
2026-08-19T06:26:43.038519+00:00,SKIP(exposure),TXN,score=+43,tech=-9 fund=+77 price=$nan
2026-08-19T06:26:43.038548+00:00,SKIP(exposure),SCHW,score=+42,tech=+36 fund=+45 price=$111.68
2026-08-19T06:26:43.038576+00:00,SKIP(exposure),UBER,score=+41,tech=+27 fund=+50 price=$74.66
2026-08-19T06:26:43.038645+00:00,SKIP(exposure),MPWR,score=+41,tech=-27 fund=+86 price=$1333.18
2026-08-19T06:26:43.038693+00:00,SKIP(exposure),CLS,score=+40,tech=-9 fund=+73 price=$nan
2026-08-19T06:26:43.038735+00:00,SKIP(exposure),AMD,score=+40,tech=-9 fund=+73 price=$nan
2026-08-19T06:26:43.038776+00:00,SKIP(exposure),MA,score=+39,tech=+36 fund=+41 price=$574.31
2026-08-19T06:26:43.038819+00:00,SKIP(exposure),PWR,score=+38,tech=+0 fund=+64 price=$nan
2026-08-19T06:26:43.038862+00:00,SKIP(exposure),GLW,score=+38,tech=+0 fund=+64 price=$nan
2026-08-19T06:26:43.038909+00:00,SKIP(exposure),CRM,score=+38,tech=+0 fund=+64 price=$nan
2026-08-19T06:26:43.038959+00:00,SKIP(exposure),LLY,score=+37,tech=-9 fund=+68 price=$nan
2026-08-19T06:26:43.039004+00:00,SKIP(exposure),DASH,score=+35,tech=+0 fund=+59 price=$nan
2026-08-19T06:26:43.039046+00:00,SKIP(exposure),AVGO,score=+35,tech=-27 fund=+77 price=$nan
2026-08-19T06:26:43.039089+00:00,SKIP(exposure),APH,score=+35,tech=-27 fund=+77 price=$159.57
2026-08-19T06:26:43.039128+00:00,SKIP(exposure),ACN,score=+35,tech=+0 fund=+59 price=$nan
2026-08-19T06:26:43.039164+00:00,SKIP(exposure),WDC,score=+33,tech=-27 fund=+73 price=$496.16
2026-08-19T06:26:43.039193+00:00,SKIP(exposure),GOOGL,score=+33,tech=-27 fund=+73 price=$nan
2026-08-19T06:26:43.039224+00:00,SKIP(exposure),ADI,score=+33,tech=-27 fund=+73 price=$376.63
